representation,clustering_method,cluster_id,is_noise,size,top_tokens,top_sources,example_messages
sbert,gmm,30,False,100,num_token; update; install; installer; source_file; tmp; parent; source; reason; database; usn_reason_file_create; usn_reason_data_extend,FILE:62; OLECF:38,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Licenses\SQL Server\Microsoft SQL Server Data Tools.rtf Type: file || install.tmp File reference: 244967-53 Parent file reference: 244418-2 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_ || install.tmp File reference: 244967-12 Parent file reference: 244418-2 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_
sbert,gmm,31,False,70,source_reg; driverdatabase; path_token; inf; reg_binary; num_token; mdmzyxlg; mdmags; mchgr; mdmaiwa; mdmirmdm; mdmusrg,REG:70,[\DriverDatabase\DeviceIds\PCMCIA\AIWA_CO._LTD._MODEM-PV-JF3356-014E-0088] mdmaiwa4.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\IRENUM\NMPV88X] mdmirmdm.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\SCSI\ChangerSEAGATE_DAT____04377-XXX] mchgr.inf: [REG_BINARY] (4 bytes)
sbert,gmm,32,False,867,num_token; hex_token; provider; source_evt; source; strings; level; identifier; computer; record; event; windeveval,EVT:867,[8002 / 0x1f42] Provider identifier: {9c2a37f3-e5fd-5cae-bcd1-43dafeee1ff0} Source Name: Microsoft-Windows-Store Strings: ['No user tickets captured for S-1-5-1 || [62443 / 0xf3eb] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: ['SetDefault: Association=.ogv P || [28018 / 0x6d72] Provider identifier: {30336ed4-e327-447c-9de0-51b652c86108} Source Name: Microsoft-Windows-Shell-Core Strings: [] Computer Name: WinDev2311Eval
sbert,gmm,33,False,251,dll; source_pe; pe; dynamic; link; library; import; hex_token; export; _app; diagnosticshub; msvcp,PE:251,PE Type: Dynamic Link Library (DLL) Import hash: 70f4b905376a5f535e79c937936087a6 Export DLL name: dnsrslvr.dll || PE Type: Dynamic Link Library (DLL) Import hash: 3c0e090bb28a0a2d50b2aa19c544e4d7 Export DLL name: mscordac.dll || PE Type: Dynamic Link Library (DLL) Import hash: 0424a6b79cb5d84374d6589ff49a9984 Export DLL name: AADAUTHHELPER.DLL
sbert,gmm,34,False,120,num_token; hex_token; path_token; source_evt; provider; identifier; ac; source; install; agent; strings; onecoreuap,EVT:120,[2007 / 0x07d7] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['InstallService InProc Caller || [2005 / 0x07d5] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['UWAInstallWork::OnProgress U || [2006 / 0x07d6] Provider identifier: {e0c6f6de-258a-50e0-ac1a-103482d118bc} Source Name: Microsoft-Windows-Install-Agent Strings: ['Progress Update: Item = 9NBL
sbert,gmm,35,False,280,num_token; hex_token; path_token; reg_sz; source_reg; hkey_local_machine; update; source_file; parent; source; reason; usn_reason_file_create,REG:225; FILE:55,"[HKEY_LOCAL_MACHINE\Software\Microsoft\Function Discovery\Categories\Provider\Microsoft.Base.Publication] 00000000: [REG_SZ] <provider type=""{681FD532-7EC2-4548 || 8f11ebdb-5b89-403d-8e8a-958216a420e2_S-1-5-21-2939114745-2192642559-1429779423-500_138.rslc File reference: 47-65 Parent file reference: 1789-1 Update source: U || [HKEY_LOCAL_MACHINE\Software\Classes\ImeKeyEventHandler1041\CLSID] (default): [REG_SZ] {a38f3677-32fc-4dac-99b3-d804b193d2c4}"
sbert,gmm,36,False,97,path_token; source_reg; power; reg_sz; num_token; reg_dword_le; source_file; windowspowershell; hkey_local_machine; onlastremove; path; display,REG:70; FILE:27,[\Power\Policy\Settings\Processor\SchemePersonality\Profile\Validation\33cc3a0d-45ee-43ca-86c4-695bfc9a313b] Description: [REG_SZ] (empty) Display: [REG_SZ] Uti || NTFS:\Program Files (x86)\WindowsPowerShell\Modules\Pester\3.4.0\Functions\Assertions\BeNullOrEmpty.ps1 Type: file || NTFS:\Program Files (x86)\WindowsPowerShell\Modules\Microsoft.PowerShell.Operation.Validation\1.0.1\Test\Modules\Example3.Diagnostics\1.1.1\Diagnostics Type: di
sbert,gmm,37,False,161,path_token; dotnet; source_file; source_reg; hkey_local_machine; hex_token; reg_sz; directory,FILE:127; REG:34,NTFS:\Program Files (x86)\dotnet\packs\Microsoft.WindowsDesktop.App.Ref\8.0.0\ref\net8.0\System.Diagnostics.EventLog.dll Type: file || NTFS:\Program Files (x86)\dotnet\shared\Microsoft.NETCore.App\8.0.0\System.Text.Encoding.dll Type: file || NTFS:\Program Files (x86)\dotnet\packs\Microsoft.AspNetCore.App.Ref\8.0.0\analyzers\dotnet\cs\it Type: directory
sbert,gmm,38,False,140,num_token; update; source_file; parent; source; reason; js; usn_reason_security_change; usn_reason_close; index; prefs; usn_reason_data_extend,FILE:140,style.js File reference: 176788-1 Parent file reference: 176776-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || qosobjs.h File reference: 213739-1 Parent file reference: 210295-1 Update source: Update reason: USN_REASON_FILE_CREATE || get-changed-params.js File reference: 139108-2 Parent file reference: 139106-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE
sbert,gmm,39,False,354,num_token; update; xml; source_file; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; usn_reason_basic_info_change; usn_reason_close,FILE:354,System.Xml.XPath.XDocument.dll File reference: 243913-1 Parent file reference: 221974-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_ || System.IO.UnmanagedMemoryStream.xml File reference: 235128-1 Parent file reference: 235127-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FIL || System.Reflection.Extensions.xml File reference: 186349-3 Parent file reference: 186347-3 Update source: Update reason: USN_REASON_FILE_CREATE
sbert,gmm,40,False,69,source_reg; driverdatabase; path_token; rtcx; inf; reg_binary; num_token,REG:69,[\DriverDatabase\DeviceIds\PCI\VEN_10EC&DEV_8168&SUBSYS_0B321028&REV_15] rtcx21x64.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCI\VEN_10EC&DEV_8136&SUBSYS_8189103C&REV_0A] rtcx21x64.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCI\VEN_10EC&DEV_8168&SUBSYS_80D1103C&REV_15] rtcx21x64.inf: [REG_BINARY] (4 bytes)
sbert,gmm,41,False,435,num_token; update; source_file; parent; source; reason; usn_reason_security_change; usn_reason_close; usn_reason_basic_info_change; rbf; hex_token; bd,FILE:435,theme-dark File reference: 212-1 Parent file reference: 211-1 Update source: Update reason: USN_REASON_SECURITY_CHANGE || 3bed5.rbf File reference: 200105-2 Parent file reference: 221836-35 Update source: Update reason: USN_REASON_BASIC_INFO_CHANGE USN_REASON_CLOSE || ro-RO File reference: 135977-2 Parent file reference: 135798-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE
sbert,gmm,42,False,59,path_token; source_reg; smisettings; reg_sz; display; path; hklm; embedded; block; allow; nt,REG:59,[\SMISettings\KeyboardFilter\PredefinedKeyFilters\WinBreak\Validation\Values\Allowed] Display: [REG_SZ] Allow || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\AltWin\Validation\Values] (empty) || [\SMISettings\KeyboardFilter\PredefinedKeyFilters\Alt\Validation\Values\Allowed] Display: [REG_SZ] Allow
sbert,gmm,43,False,422,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_close; win; usn_reason_data_overwrite; dll,FILE:422,netstandard1.3 File reference: 237613-1 Parent file reference: 224593-1 Update source: Update reason: USN_REASON_FILE_CREATE || netcore50 File reference: 227256-1 Parent file reference: 224020-1 Update source: Update reason: USN_REASON_FILE_CREATE || MSIF1C7.tmp File reference: 210392-4 Parent file reference: 2597-1 Update source: Update reason: USN_REASON_SECURITY_CHANGE USN_REASON_CLOSE
sbert,gmm,44,False,68,source_pe; pe; import; hex_token; executable; exe; driver; sys,PE:68,PE Type: Executable (EXE) Import hash: f34d5f2d4577ed6d9ceec516c1f5a744 || PE Type: Executable (EXE) Import hash: 8c0702ea3239f6c104c22b97ea7a0a0d || PE Type: Executable (EXE) Import hash: c43fc5a1fc86c69cda6c1fe2b3fb896c
sbert,gmm,45,False,248,num_token; reg_dword_le; reg_sz; path_token; hex_token; reg_binary; bf; source_reg; ms; package; client; ad,REG:192; EVT:45; WEBHIST:11,[\CanonicalData\Deployments\dual_mdmsupr3.inf_31bf3856ad364e35_10.0.22621.1_48f54f522a2856ee] CatalogThumbprint: [REG_SZ] 71bcfeba24a3aaec8b22708d60a466d12bd90b || [\Root\InventoryApplicationFile\clrver.exe|bfae30b9b291f14a] BinFileVersion: [REG_SZ] 4.8.3928.0 BinProductVersion: [REG_SZ] 4.0.30319.0 BinaryType: [REG_SZ] pe || [2097 / 0x0831] Provider identifier: {d1bc9aff-2abf-4d71-9146-ecb2a986eb85} Source Name: Microsoft-Windows-Windows Firewall With Advanced Security Strings: ['{7
sbert,gmm,46,False,99,num_token; update; source_file; ngen; log; parent; source; reason; usn_reason_data_extend; usn_reason_close,FILE:99,ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_CLOSE || ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND || ngen.log File reference: 47475-1 Parent file reference: 3532-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_CLOSE
sbert,gmm,47,False,39,num_token; unknown; scope; source_reg; wcm; pdm; configuration; version; language; neutral; processorarchitecture; publickeytoken,REG:39,[\wcm://Microsoft-Windows-IE-PDM-Configuration?version=11.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versionScope=no || [\wcm://Microsoft-Windows-IE-PDM-Configuration?version=11.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versionScope=no || [\wcm://Microsoft-Windows-IE-PDM-Configuration?version=11.0.22621.1&language=neutral&processorArchitecture=x86&publicKeyToken=31bf3856ad364e35&versionScope=nonS
sbert,gmm,48,False,569,path_token; source_file; studio; visual; directory; num_token; kits; tools; certification; kit; cache; shared,FILE:569,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan Type: file || NTFS:\Program Files\Common Files\microsoft shared\ink\el-GR\tipresx.dll.mui Type: file
sbert,gmm,49,False,1084,path_token; reg_sz; source_reg; hkey_local_machine; num_token; reg_expand_sz; systemroot; class; reg_dword_le; dllpath; synctype; reg_multi_sz,REG:1084,[HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{884e2024-217d-11da-b2a4-000e7bbb2b09}\ProgID] (default): [REG_SZ] X509Enrollment.CX509AttributeExtensions.1 || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{85D18B76-3032-11D4-9348-00C04F8EEB71}] (default): [REG_SZ] IHNetBridgedConnection
sbert,gmm,50,False,869,num_token; update; source_file; parent; source; reason; usn_reason_data_extend; usn_reason_file_create; usn_reason_data_overwrite; usn_reason_basic_info_change; lib; tmp,FILE:869,Language.Basic~ar-sa~1.0.mum File reference: 199914-2 Parent file reference: 199901-2 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EX || ComManifestSchema_v3.xsd File reference: 208366-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE || ntenclv.h File reference: 213484-1 Parent file reference: 208390-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_FIL
sbert,gmm,51,False,159,path_token; source_file; msbuild; sql; server; source_reg; hkey_local_machine; hex_token; reg_sz; directory,FILE:132; REG:27,NTFS:\Program Files (x86)\MSBuild\15.0\.Net\.NetNative\15.0.24211\x86\ilc\tools\Microsoft.Threading.Tasks.Extensions.dll Type: file || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D81DA5359FFB2A55C84A22586C3BD7E6] D277C0FE3E5F0D63DBBADF735 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\7AA5B3F35AAE03F5D80DAF3B3F4FBCFF] D277C0FE3E5F0D63DBBADF735
sbert,gmm,52,False,69,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_close; xamarinmac; monoandroid; xamarinwatchos; xamarintvos,FILE:69,MonoAndroid10 File reference: 190823-4 Parent file reference: 198029-3 Update source: Update reason: USN_REASON_FILE_CREATE || MonoAndroid10 File reference: 240653-1 Parent file reference: 223400-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_CLOSE || xamarinwatchos10 File reference: 239142-1 Parent file reference: 222360-1 Update source: Update reason: USN_REASON_FILE_CREATE
sbert,gmm,53,False,97,dll; source_pe; pe; dynamic; link; library; num_token; export; api; ms; win; core,PE:97,PE Type: Dynamic Link Library (DLL) || PE Type: Dynamic Link Library (DLL) || PE Type: Dynamic Link Library (DLL) Export DLL name: api-ms-win-crt-time-l1-1-0.dll
sbert,gmm,54,False,220,path_token; reg_sz; source_reg; hkey_local_machine; threadingmodel; reg_expand_sz; systemroot; apartment; free; neutral,REG:220,[HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{884e200e-217d-11da-b2a4-000e7bbb2b09}\InProcServer32] (default): [REG_EXPAND_SZ] %systemroot%\system32\C || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{2DB47AE5-CF39-43C2-B4D6-0CD8D90946F4}\InprocServer32] (default): [REG_SZ] C:\Windows\SysWOW64\sbe.dll Th || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{9EF96870-E160-4792-820D-48CF0649E4EC}\InprocServer32] (default): [REG_EXPAND_SZ] %SystemRoot%\System32\S
sbert,gmm,55,False,157,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_basic_info_change,FILE:157,_._ File reference: 222447-1 Parent file reference: 222446-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE || _._ File reference: 236548-1 Parent file reference: 236547-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE || _._ File reference: 233521-1 Parent file reference: 233520-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE
sbert,gmm,56,False,585,num_token; update; source_file; parent; source; reason; usn_reason_close; usn_reason_file_create; usn_reason_basic_info_change; usn_reason_file_delete; usn_reason_security_change; tmp,FILE:585,_._ File reference: 231490-1 Parent file reference: 231489-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE USN_REASON_CLOSE || Libraries File reference: 131815-4 Parent file reference: 1390-8 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_CLOSE || es File reference: 242206-1 Parent file reference: 226282-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_CLOSE
sbert,gmm,57,False,22,path_token; num_token; source_file; firefox; update; parent; source; reason; exe; usn_reason_data_extend; usn_reason_file_create; browser,FILE:20; REG:2,firefox.exe File reference: 244367-2 Parent file reference: 244336-2 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_BASI || NTFS:\Program Files\Mozilla Firefox\gmp-clearkey\0.1 Type: directory || Firefox Default Browser Agent 308046B0AF4A39CB File reference: 244981-1 Parent file reference: 244980-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN
sbert,gmm,58,False,458,path_token; source_file; visual; studio; tools; explorer; directory; shared; store; analysis; universal; sets,FILE:458,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\CoreCon\Binaries\Phone Tools\Debugger\CoreClr\arm\System.Private.Xml.Linq.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\CoreCon\Binaries\Phone Tools\Debugger\CoreClr\x86\System.Net.WebSockets.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\TeamFoundation\Team Explorer\Microsoft.TeamFoundation.WorkItem
sbert,gmm,59,False,307,path_token; num_token; source_reg; reg_sz; reg_binary; hex_token; hkey_local_machine; sdks; deriveddata; winbuild; componentfamilies; someunparsedversionsexist,REG:307,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-cloudstore.resources_31bf3856ad364e35_en-us_cedfa1b || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-wmpdmc-ux_31bf3856ad364e35_none_81aa8a28974884f2] S || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\1AE35ACB61002857761C307FA8BCC84E] D36268F368D21B0EFB8074022
sbert,gmm,60,False,12,inf; path_token; reg_multi_sz; source_reg; hkey_local_machine; owners; microsoft_bluetooth_a; dp_src; wdma_usb; hdaudio; reg_sz; usbaudio,REG:12,[\DriverDatabase\DriverPackages\microsoft_bluetooth_a2dp_src.inf_amd64_0d0921c607a8cd7f\Configurations\BthA2dpSrc\Services\swenum\Notify] MSKSSRV: [REG_SZ] ks.i || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Setup\PnpResources\Registry\HKLM\SYSTEM\CurrentControlSet\Control\Power\PowerSettings\2a737441-193 || [\DriverDatabase\DriverPackages\wdma_usb.inf_amd64_9d4d42e123aab4df\Configurations\USBAudio] ConfigFlags: [REG_DWORD_LE] 0 ConfigScope: [REG_DWORD_LE] 13 Exclud
sbert,gmm,61,False,205,num_token; update; source_file; json; parent; source; reason; state; usn_reason_file_create; temp; usn_reason_close; usn_reason_data_extend,FILE:205,state.packages.json File reference: 216429-8 Parent file reference: 41833-2 Update source: Update reason: USN_REASON_RENAME_NEW_NAME USN_REASON_CLOSE || state.json.temp File reference: 217894-3 Parent file reference: 41839-2 Update source: Update reason: USN_REASON_RENAME_OLD_NAME || state.packages.json.temp File reference: 244128-2 Parent file reference: 41833-2 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE
sbert,gmm,62,False,168,num_token; path_token; reg_sz; source_reg; hkey_local_machine; update; source_file; media; parent; source; reason; usn_reason_file_create,REG:114; FILE:54,windows.media.audio.idl File reference: 207682-1 Parent file reference: 207612-1 Update source: Update reason: USN_REASON_FILE_CREATE || [\wcm://Microsoft-Windows-Media-Capture-AppCapture-Stub?version=10.0.22621.1&language=neutral&processorArchitecture=amd64&publicKeyToken=31bf3856ad364e35&versio || Windows.Media.AppBroadcasting.AppBroadcastingContract.xml File reference: 211834-1 Parent file reference: 211833-1 Update source: Update reason: USN_REASON_DATA
sbert,gmm,63,False,96,num_token; update; source_file; iltocpdb; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; private; usn_reason_basic_info_change,FILE:96,System.ObjectModel.iltocpdb File reference: 234107-1 Parent file reference: 222543-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXT || System.Private.Uri.iltocpdb File reference: 221281-1 Parent file reference: 219422-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXT || System.Private.StackTraceMetadata.iltocpdb File reference: 242750-1 Parent file reference: 222764-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_
sbert,gmm,64,False,103,reg_dword_le; num_token; path_token; source_reg; activatableclassid; activationtype; dllpath; reg_expand_sz; ispackagerelativepath; private; threading; dll,REG:103,[\ActivatableClassId\Microsoft.UI.Xaml.Controls.NonVirtualizingLayoutContext] ActivationType: [REG_DWORD_LE] 0 DllPath: [REG_EXPAND_SZ] Microsoft.UI.Xaml.dll Is || [\ActivatableClassId\Microsoft.UI.Xaml.Controls.NavigationViewTemplateSettings] ActivationType: [REG_DWORD_LE] 0 DllPath: [REG_EXPAND_SZ] Microsoft.UI.Xaml.dll  || [\ActivatableClassId\AccountsControlUI.ViewModels.DelayedTextHelper] ActivationType: [REG_DWORD_LE] 0 DllPath: [REG_EXPAND_SZ] AccountsControlUI.dll IsPackageRe
sbert,gmm,65,False,48,path_token; source_file; defender; directory; advanced; threat; protection,FILE:48,NTFS:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\tt-RU\mpuxagent.dll.mui Type: file || NTFS:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\sk-SK\MpAsDesc.dll.mui Type: file || NTFS:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23100.2009-0\es-ES\MpEvMsg.dll.mui Type: file
