representation,clustering_method,cluster_id,size,is_noise,forensic_cluster_score,top_tokens,top_sources,example_messages
doc2vec,agglomerative,24,4736,False,5,path_token; source_file; directory; sdks; studio; visual; num_token; version; tools; productarch; bootstrapper; neutral,FILE:4727; REG:8; PE:1,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory
word2vec,hdbscan,92,1068,False,5,path_token; source_file; visual; studio; tmlanguage,FILE:1068,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Microsoft\VisualStudio\NodeJs\node_modules\npm\node_modules\@npmcli\name-from-folder\LICENSE  || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\JS\1029\CSY\Snippets\General\switch.snippet Type: file
word2vec,hdbscan,50,553,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; reg_binary,REG:553,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-c..ophosting.resources_31bf3856ad364e35_en-us_b102 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-mapcontrol_31bf3856ad364e35_none_cf4298fe06ed9d49] || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\wow64_microsoft-windows-directui.resources_31bf3856ad364e35_ru-ru_b6799120
word2vec,hdbscan,51,537,False,5,num_token; path_token; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; reg_binary,REG:537,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
word2vec,hdbscan,46,533,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:533,[\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-kernelbase.resources_31bf3856ad364e35_en-us_21cab5 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_system.servicemodel.activation.resources_31bf3856ad364e35_en-us_2133 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-i..redirect-deployment_31bf3856ad364e35_none_0b9c6
word2vec,hdbscan,47,471,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:471,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
word2vec,hdbscan,65,5790,False,4,source_file; path_token,FILE:5790,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
word2vec,hdbscan,66,5755,False,4,source_file; path_token,FILE:5755,NTFS:\Windows\WinSxS\amd64_microsoft-windows-gpowershell-exe_31bf3856ad364e35_10.0.22621.1_none_9a26eb5695734e34\powershell_ise.exe Type: file || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_webadmin_wizard_res_b03f5f7f11d50a3a_4.0.15912.0_none_249bcdb8c0a553e0\wizardPermission.ascx.resx Type: file || NTFS:\Windows\WinSxS\amd64_microsoft-windows-inputprocessors_31bf3856ad364e35_10.0.22621.2506_none_7a1fdc9cf9415426\r\jpndecoder.dll Type: file
word2vec,hdbscan,77,1634,False,4,source_file; path_token; directory,FILE:1634,NTFS:\Windows\System32\DriverStore\FileRepository\mdmlasno.inf_amd64_a3aca3273a43a87e Type: directory || NTFS:\Windows\WinSxS\wow64_microsoft-windows-winre-recoverytools_31bf3856ad364e35_10.0.22621.1_none_41384a7a99483ca2 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-nfs-openrpc_31bf3856ad364e35_10.0.22621.457_none_45cb4af5142ba4ab\f Type: directory
word2vec,hdbscan,78,1591,False,4,source_file; path_token; directory,FILE:1591,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
word2vec,hdbscan,101,1093,False,4,path_token; source_file; sdks,FILE:1093,NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.netcore.universalwindowsplatform\6.2.14\runtime.win10-arm.microsoft.netcor || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.sharedlibrary-arm\1.7.3\tools\SharedLibrary\ret\Toc\System.Reflection.Primitives. || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.collections.specialized\4.0.1\ref\netstandard1.3\ja\System.Collections.Specialized.xml Type: fi
word2vec,hdbscan,102,1081,False,4,path_token; source_file; sdks,FILE:1081,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.collections.concurrent\4.0.10\ref\net46\_._ Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.ComponentModel.Annotations\4.0.10\ref\dotnet\zh-hant\System.ComponentModel.Annotations.xml Type: f || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Xml.XmlDocument\4.0.1\lib\xamarinwatchos10\_._ Type: file
word2vec,hdbscan,93,1009,False,4,path_token; source_file; visual; studio,FILE:1009,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Diff.pkgdef Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\MSBuild\Current\Bin\amd64\es-ES\General_File.xaml Type: file
word2vec,hdbscan,88,898,False,4,path_token; source_file,FILE:898,NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib-com || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\web-component
word2vec,hdbscan,89,829,False,4,path_token; source_file; san,FILE:829,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Program Files\dotnet\packs\Microsoft.NETCore.App.Ref\8.0.0\analyzers\dotnet\cs\it\Microsoft.Interop.ComInterfaceGenerator.resources.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@fluentui\react\lib\uti
word2vec,hdbscan,100,736,False,4,path_token; source_file; sdks; directory,FILE:736,NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.io.compression\4.1.0\ref\xamarintvos10 Type: directory
word2vec,hdbscan,99,680,False,4,path_token; source_file; sdks; directory,FILE:680,NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.reflection.emit.lightweight\4.0.1\ref\netstandard1.0\es Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\system.objectmodel\4.3.0\ref\wp80 Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Runtime.InteropServices.WindowsRuntime\4.0.1\lib\win8 Type: directory
word2vec,hdbscan,43,540,False,4,source_reg; hkey_local_machine; path_token,REG:540,[HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty) || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_th-th_6e473ebe0
word2vec,hdbscan,44,481,False,4,source_reg; hkey_local_machine; path_token,REG:481,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{FC682CEB-E281-477C-A8E0-1ACD654114C8}] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\Interface\{5E3A993D-5931-5D63-B15A-A0FF93B2CDB1}] (empty)
word2vec,hdbscan,68,465,False,4,path_token; source_file; kits,FILE:465,NTFS:\Program Files (x86)\Windows Kits\10\Lib\10.0.22621.0\um\x64\DnsAPI.Lib Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Lib\10.0.22621.0\um\arm\Icmui.Lib Type: file || NTFS:\Program Files (x86)\Windows Kits\10\Lib\10.0.22621.0\um\x64\wiautil.lib Type: file
word2vec,hdbscan,-1,11693,True,1,num_token; update; path_token; source_file; source; parent; reason; reg_sz; hex_token; source_reg; usn_reason_file_create; reg_dword_le,FILE:6509; REG:4155; EVT:811; PE:113; WEBHIST:40,Original URL: https://r.bing.com/rp/6zg86aHGTXWfySoaJQRqV18s0QQ.br.css || System.Reflection.Context.nuspec File reference: 238596-1 Parent file reference: 222787-1 Update source: Update reason: USN_REASON_FILE_CREATE || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Licenses\SQL Server\Microsoft SQL Server Data Tools.rtf Type: file
word2vec,kmeans,1,11632,False,5,path_token; source_file; num_token; reg_binary; source_reg; hkey_local_machine; reg_sz; systemroot; securitydescriptor; wnfstatename; description; migration,FILE:11623; REG:9,NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\Core\StartMenu\Assets\FileIcons\32\genericfile.svg Type: f || NTFS:\Windows\WinSxS\amd64_userexperience-core_31bf3856ad364e35_10.0.22621.2506_none_9806ba3e46624505\f\Core\FileExplorerExtensions\Assets\images\contrast-stand || NTFS:\Windows\System32\wbem\wbemsvc.dll Type: file
word2vec,kmeans,4,3702,False,5,path_token; source_file; sdks; directory; bootstrapper,FILE:3702,NTFS:\Program Files (x86)\Microsoft SDKs\ClickOnce Bootstrapper\Packages\SqlExpress2008R2\en\eula.rtf Type: file || NTFS:\Program Files (x86)\Microsoft SDKs\NuGetPackages\System.Net.Http.Rtc\4.0.1\runtimes Type: directory || NTFS:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\system.runtime.interopservices\4.1.0\lib\portable-net45+win8+wpa81 Type: directory
word2vec,kmeans,5,3230,False,5,path_token; source_file; directory; common; mail; menu,FILE:3230,NTFS:\Windows\WinSxS\amd64_microsoft-windows-wordpad_31bf3856ad364e35_10.0.22621.317_none_8ff7098935e85ce4 Type: directory || NTFS:\Windows\WinSxS\x86_netfx4-aspnet_perf_ini_b03f5f7f11d50a3a_4.0.15912.0_none_6a108b5dbec1d188 Type: directory || NTFS:\Windows\WinSxS\amd64_microsoft-windows-s..card-gids-simulator_31bf3856ad364e35_10.0.22621.2506_none_bd439ad0e820e1d9\f Type: directory
word2vec,kmeans,94,2265,False,5,path_token; visual; studio; source_file; uap; debugger; universal; num_token; tmsnippet; sql; source_reg; hkey_local_machine,FILE:2257; REG:8,NTFS:\Program Files\Microsoft Visual Studio\2022\Community\TS\3082\Snippets\General\setter.snippet Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\VC\vcpackages\x86\1033\vcpkgsrvui.dll Type: file || NTFS:\Program Files\Microsoft Visual Studio\2022\Community\Common7\IDE\CommonExtensions\Microsoft\Editor\Microsoft.VisualStudio.Diff.pkgdef Type: file
word2vec,kmeans,23,2093,False,5,path_token; source_file; directory; worker; express; shared; reg_sz; firefox; num_token; source_reg; hkey_local_machine; media,FILE:2085; REG:8,NTFS:\Users\User\AppData\Local\Microsoft\Edge\User Data\Functional SAN Data Type: file || NTFS:\Program Files\dotnet\sdk\8.0.100\Containers\tasks\net472\Microsoft.NET.StringTools.dll Type: file || NTFS:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_423.29700.0.0_x64__cw5n1h2txyewy\Dashboard\WebContent\node_modules\@microsoft\fast-foundat
word2vec,kmeans,73,1751,False,5,num_token; update; source_file; parent; source; reason; usn_reason_file_create; usn_reason_close; usn_reason_data_extend; hex_token; usn_reason_basic_info_change; cpp,FILE:1751,_._ File reference: 222447-1 Parent file reference: 222446-1 Update source: Update reason: USN_REASON_FILE_CREATE USN_REASON_BASIC_INFO_CHANGE || ebcdic File reference: 201773-1 Parent file reference: 201719-1 Update source: Update reason: USN_REASON_DATA_EXTEND USN_REASON_FILE_CREATE USN_REASON_CLOSE || libconcrt1.amd64.pdb File reference: 202614-1 Parent file reference: 202607-1 Update source: Update reason: USN_REASON_FILE_CREATE
word2vec,kmeans,26,1253,False,5,reg_sz; path_token; source_reg; hkey_local_machine; num_token; threadingmodel; dllpath; synctype; dbl; componentversion; isfullfile; mediacabinet,REG:1253,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\SideBySide\Winners\amd64_microsoft-windows-n..tprov-dll.resources_31bf3856ad364e35_en-us_14327fa0f || [HKEY_LOCAL_MACHINE\Software\Classes\WOW6432Node\CLSID\{840f3a85-dde5-4503-9529-4cfa8e5ca201}] (default): [REG_SZ] CLSID_PalMediaManager || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{047DEC5A-95C1-4C86-827F-7B8C92EBA67A}\NumMethods] (default): [REG_SZ] 4
word2vec,kmeans,14,1230,False,5,num_token; update; source_file; parent; source; reason; usn_reason_data_extend; usn_reason_data_overwrite; usn_reason_file_create; usn_reason_basic_info_change; usn_reason_close; dll,FILE:1230,windows.devices.humaninterfacedevice.h File reference: 209404-1 Parent file reference: 208957-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REAS || System.dll File reference: 236815-1 Parent file reference: 222011-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_FI || netstandard.library.nuspec File reference: 228921-1 Parent file reference: 222001-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTE
word2vec,kmeans,2,1192,False,5,num_token; path_token; reg_binary; source_reg; deriveddata; winbuild; componentfamilies; someunparsedversionsexist; dll; mui; wmpnss_color; efi,REG:1192,[\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-windows-n..meworkapi.resources_31bf3856ad364e35_en-us_b6bfb || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_dual_nete1e3e.inf_31bf3856ad364e35_none_8883b7d2648c44b8] SomeUnpars || [\DerivedData\VersionedIndex\10.0.22621.378 (WinBuild.160101.0800)\ComponentFamilies\amd64_tsusbhub.inf-languagepack_31bf3856ad364e35_en-us_9581d700475fe3f8] So
word2vec,kmeans,13,1192,False,5,path_token; source_file; kits; sdks; directory,FILE:1192,NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\asysta.idl Type: file || NTFS:\Program Files (x86)\Windows Kits\10\References\10.0.22621.0\Windows.Security.Isolation.Isolatedwindowsenvironmentcontract\4.0.0.0\zh-hant Type: directory || NTFS:\Program Files (x86)\Windows Kits\10\Include\10.0.22621.0\um\LicenseProtection.h Type: file
word2vec,kmeans,8,1111,False,5,path_token; source_reg; hkey_local_machine; categories; num_token; reg_binary; parameters; search; paths; error; reporting; water,REG:1111,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Explorer\ShellServiceObjects] (empty) || [HKEY_LOCAL_MACHINE\System\ControlSet001\Control\Class\{4d36e96c-e325-11ce-bfc1-08002be10318}\Properties] (empty) || [HKEY_LOCAL_MACHINE\Software\Classes\Interface\{786C1E78-CE78-4A10-AFD6-843FCBB90C2E}] (empty)
word2vec,kmeans,12,1041,False,5,path_token; reg_sz; hex_token; source_reg; hkey_local_machine; sdks; kits; dotnet; msbuild; assemblies; num_token; bootstrapper,REG:1041,[HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\D2442D3EA6B1126D55C1E93B080DEB83] 8355AD577312A18ED1DCB2182 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\080403D1FBCCDEF5EB6789F84F48E520] B024657CC19C014408294FC94 || [HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Installer\UserData\S-1-5-18\Components\315B5DDC16596DF5C99D8B0CC173881E] B024657CC19C014408294FC94
word2vec,kmeans,11,1011,False,5,path_token; num_token; source_reg; deriveddata; winbuild; componentfamilies,REG:1011,[\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_ru-ru_12f2 || [\DerivedData\VersionedIndex\10.0.22621.2715 (WinBuild.160101.0800)\ComponentFamilies\amd64_microsoft-hyper-v-o..oyment-languagepack_31bf3856ad364e35_en-us_a175 || [\DerivedData\VersionedIndex\10.0.22621.2567 (WinBuild.160101.0800)\ComponentFamilies\x86_microsoft-windows-servicingstack-inetsrv_31bf3856ad364e35_none_07f687b
word2vec,kmeans,20,757,False,5,num_token; update; source_file; parent; source; reason; usn_reason_security_change; usn_reason_close; js; dll; svg; png,FILE:757,theme-dark File reference: 212-1 Parent file reference: 211-1 Update source: Update reason: USN_REASON_SECURITY_CHANGE || ro-RO File reference: 135977-2 Parent file reference: 135798-2 Update source: Update reason: USN_REASON_SECURITY_CHANGE || 3bd52.rbf File reference: 184816-2 Parent file reference: 197479-5 Update source: Update reason: USN_REASON_SECURITY_CHANGE USN_REASON_CLOSE
word2vec,kmeans,35,643,False,5,num_token; update; xml; source_file; parent; source; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; usn_reason_basic_info_change; usn_reason_close,FILE:637; REG:6,System.ComponentModel.xml File reference: 200999-1 Parent file reference: 198114-3 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEN || System.Xml.XPath.XDocument.dll File reference: 243913-1 Parent file reference: 221974-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_ || DesktopTargetCompDB_professional_th-th.xml.cab File reference: 186077-2 Parent file reference: 199774-2 Update source: Update reason: USN_REASON_RENAME_NEW_NAME
word2vec,kmeans,76,628,False,5,num_token; update; source_file; parent; source; reason; usn_reason_close; usn_reason_file_delete; usn_reason_basic_info_change; hex_token; tmp; usn_reason_rename_new_name,FILE:623; REG:5,ExtensionActivityComp File reference: 192425-2 Parent file reference: 196688-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || stack20x20.png File reference: 176868-1 Parent file reference: 176799-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE || style.js File reference: 176788-1 Parent file reference: 176776-1 Update source: Update reason: USN_REASON_FILE_DELETE USN_REASON_CLOSE
word2vec,kmeans,28,584,False,5,num_token; update; dll; source; source_file; parent; reason; usn_reason_file_create; usn_reason_data_extend; usn_reason_data_overwrite; resources; usn_reason_close,FILE:554; REG:30,McgEngine.resources.dll File reference: 234592-1 Parent file reference: 222286-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND  || McgEngine.resources.dll File reference: 224926-1 Parent file reference: 223017-1 Update source: Update reason: USN_REASON_FILE_CREATE || uiccdll.dll File reference: 213843-1 Parent file reference: 205158-1 Update source: Update reason: USN_REASON_DATA_OVERWRITE USN_REASON_DATA_EXTEND USN_REASON_F
word2vec,kmeans,30,551,False,5,reg_binary; num_token; source_reg; path_token; inf; driverdatabase; hkey_local_machine; rtcx; monitor; netmyk; netl; mdmzyxlg,REG:551,[\DriverDatabase\DeviceIds\USB\VID_0DF6&PID_0072] netax88179_178a.inf: [REG_BINARY] (4 bytes) || [HKEY_LOCAL_MACHINE\System\DriverDatabase\DeviceIds\PCI\VEN_8086&DEV_24D3] machine.inf: [REG_BINARY] (4 bytes) || [\DriverDatabase\DeviceIds\PCMCIA\AIWA_CO._LTD._MODEM-PV-JF3356-014E-0088] mdmaiwa4.inf: [REG_BINARY] (4 bytes)
